Residual_Energy (%),Application_Type,Security_Level,Algorithm
14.05804502636116,C,L2,PRINCE
14.05804502636116,VC,L3,RECTANGLE
16.47443252575231,N,L1,LBlock
16.47443252575231,C,L2,PRINCE
16.47443252575231,VC,L3,RECTANGLE
15.11602592415106,N,L1,LBlock
15.11602592415106,C,L2,PRINCE
15.11602592415106,VC,L3,RECTANGLE
12.32554540952826,N,L1,LBlock
12.32554540952826,C,L2,PRINCE
12.32554540952826,VC,L3,RECTANGLE
14.591869434319376,N,L1,LBlock
14.591869434319376,C,L2,PRINCE
14.591869434319376,VC,L3,RECTANGLE
11.56745729027611,N,L1,LBlock
11.56745729027611,C,L2,PRINCE
11.56745729027611,VC,L3,RECTANGLE
15.751335466582889,N,L1,LBlock
15.751335466582889,C,L2,PRINCE
15.751335466582889,VC,L3,RECTANGLE
12.668576099601868,N,L1,LBlock
12.668576099601868,C,L2,PRINCE
12.668576099601868,VC,L3,RECTANGLE
16.33926983989365,N,L1,LBlock
16.33926983989365,C,L2,PRINCE
16.33926983989365,VC,L3,RECTANGLE
15.820073905674871,N,L1,LBlock
15.820073905674871,C,L2,PRINCE
15.820073905674871,VC,L3,RECTANGLE
14.589693964636574,N,L1,LBlock
14.589693964636574,C,L2,PRINCE
14.589693964636574,VC,L3,RECTANGLE
16.345093641016085,N,L1,LBlock
16.345093641016085,C,L2,PRINCE
16.345093641016085,VC,L3,RECTANGLE
18.65965984478127,N,L1,LBlock
18.65965984478127,C,L2,PRINCE
18.65965984478127,VC,L3,RECTANGLE
17.39514484820758,N,L1,LBlock
17.39514484820758,C,L2,PRINCE
17.39514484820758,VC,L3,RECTANGLE
11.470192913295538,N,L1,LBlock
11.470192913295538,C,L2,PRINCE
11.470192913295538,VC,L3,RECTANGLE
11.801599210320225,N,L1,LBlock
11.801599210320225,C,L2,PRINCE
11.801599210320225,VC,L3,RECTANGLE
14.727436422366317,N,L1,LBlock
14.727436422366317,C,L2,PRINCE
14.727436422366317,VC,L3,RECTANGLE
11.58757109556187,N,L1,LBlock
11.58757109556187,C,L2,PRINCE
11.58757109556187,VC,L3,RECTANGLE
19.402303593593334,N,L1,LBlock
19.402303593593334,C,L2,PRINCE
19.402303593593334,VC,L3,RECTANGLE
13.908948599528504,N,L1,LBlock
13.908948599528504,C,L2,PRINCE
13.908948599528504,VC,L3,RECTANGLE
16.02912674925187,N,L1,LBlock
16.02912674925187,C,L2,PRINCE
16.02912674925187,VC,L3,RECTANGLE
12.36800599168665,N,L1,LBlock
12.36800599168665,C,L2,PRINCE
12.36800599168665,VC,L3,RECTANGLE
19.854027749459416,N,L1,LBlock
19.854027749459416,C,L2,PRINCE
19.854027749459416,VC,L3,RECTANGLE
17.415613976803918,N,L1,LBlock
17.415613976803918,C,L2,PRINCE
17.415613976803918,VC,L3,RECTANGLE
14.173126310859228,N,L1,LBlock
14.173126310859228,C,L2,PRINCE
14.173126310859228,VC,L3,RECTANGLE
14.858698896876604,N,L1,LBlock
14.858698896876604,C,L2,PRINCE
14.858698896876604,VC,L3,RECTANGLE
14.538904445059682,N,L1,LBlock
14.538904445059682,C,L2,PRINCE
14.538904445059682,VC,L3,RECTANGLE
15.332596767980357,N,L1,LBlock
15.332596767980357,C,L2,PRINCE
15.332596767980357,VC,L3,RECTANGLE
17.295349132374433,N,L1,LBlock
17.295349132374433,C,L2,PRINCE
17.295349132374433,VC,L3,RECTANGLE
11.89706755610046,N,L1,LBlock
11.89706755610046,C,L2,PRINCE
11.89706755610046,VC,L3,RECTANGLE
15.292357808171129,N,L1,LBlock
15.292357808171129,C,L2,PRINCE
15.292357808171129,VC,L3,RECTANGLE
15.546512025311083,N,L1,LBlock
15.546512025311083,C,L2,PRINCE
15.546512025311083,VC,L3,RECTANGLE
13.580202374076439,N,L1,LBlock
13.580202374076439,C,L2,PRINCE
13.580202374076439,VC,L3,RECTANGLE
12.746212070776267,N,L1,LBlock
12.746212070776267,C,L2,PRINCE
12.746212070776267,VC,L3,RECTANGLE
14.518170433465025,N,L1,LBlock
14.518170433465025,C,L2,PRINCE
14.518170433465025,VC,L3,RECTANGLE
17.885224794818317,N,L1,LBlock
17.885224794818317,C,L2,PRINCE
17.885224794818317,VC,L3,RECTANGLE
19.138640738837644,N,L1,LBlock
19.138640738837644,C,L2,PRINCE
19.138640738837644,VC,L3,RECTANGLE
16.256952521247324,N,L1,LBlock
16.256952521247324,C,L2,PRINCE
16.256952521247324,VC,L3,RECTANGLE
15.56952154790116,N,L1,LBlock
15.56952154790116,C,L2,PRINCE
15.56952154790116,VC,L3,RECTANGLE
18.61032197482607,N,L1,LBlock
18.61032197482607,C,L2,PRINCE
18.61032197482607,VC,L3,RECTANGLE
11.278690694266318,N,L1,LBlock
11.278690694266318,C,L2,PRINCE
11.278690694266318,VC,L3,RECTANGLE
16.670638484689892,N,L1,LBlock
16.670638484689892,C,L2,PRINCE
16.670638484689892,VC,L3,RECTANGLE
18.767007080697745,N,L1,LBlock
18.767007080697745,C,L2,PRINCE
18.767007080697745,VC,L3,RECTANGLE
13.347117855163134,N,L1,LBlock
13.347117855163134,C,L2,PRINCE
13.347117855163134,VC,L3,RECTANGLE
12.769102073870627,N,L1,LBlock
12.769102073870627,C,L2,PRINCE
12.769102073870627,VC,L3,RECTANGLE
15.702769959792434,N,L1,LBlock
15.702769959792434,C,L2,PRINCE
15.702769959792434,VC,L3,RECTANGLE
17.750654923760877,N,L1,LBlock
17.750654923760877,C,L2,PRINCE
17.750654923760877,VC,L3,RECTANGLE
11.777535346659352,N,L1,LBlock
11.777535346659352,C,L2,PRINCE
11.777535346659352,VC,L3,RECTANGLE
17.45297315667371,N,L1,LBlock
17.45297315667371,C,L2,PRINCE
17.45297315667371,VC,L3,RECTANGLE
19.778864310079463,N,L1,LBlock
19.778864310079463,C,L2,PRINCE
19.778864310079463,VC,L3,RECTANGLE
16.290315764925314,N,L1,LBlock
16.290315764925314,C,L2,PRINCE
16.290315764925314,VC,L3,RECTANGLE
14.390932977757508,N,L1,LBlock
14.390932977757508,C,L2,PRINCE
14.390932977757508,VC,L3,RECTANGLE
11.868802577164141,N,L1,LBlock
11.868802577164141,C,L2,PRINCE
11.868802577164141,VC,L3,RECTANGLE
18.98114855401939,N,L1,LBlock
18.98114855401939,C,L2,PRINCE
18.98114855401939,VC,L3,RECTANGLE
14.848064032230315,N,L1,LBlock
14.848064032230315,C,L2,PRINCE
14.848064032230315,VC,L3,RECTANGLE
13.750384048502024,N,L1,LBlock
13.750384048502024,C,L2,PRINCE
13.750384048502024,VC,L3,RECTANGLE
16.43385739233505,N,L1,LBlock
16.43385739233505,C,L2,PRINCE
16.43385739233505,VC,L3,RECTANGLE
12.742248015756108,N,L1,LBlock
12.742248015756108,C,L2,PRINCE
12.742248015756108,VC,L3,RECTANGLE
12.44139609930162,N,L1,LBlock
12.44139609930162,C,L2,PRINCE
12.44139609930162,VC,L3,RECTANGLE
11.466073619894898,N,L1,LBlock
11.466073619894898,C,L2,PRINCE
11.466073619894898,VC,L3,RECTANGLE
12.52056434660086,N,L1,LBlock
12.52056434660086,C,L2,PRINCE
12.52056434660086,VC,L3,RECTANGLE
16.3286244414045,N,L1,LBlock
16.3286244414045,C,L2,PRINCE
16.3286244414045,VC,L3,RECTANGLE
14.499263132830155,N,L1,LBlock
14.499263132830155,C,L2,PRINCE
14.499263132830155,VC,L3,RECTANGLE
17.072687194700926,N,L1,LBlock
17.072687194700926,C,L2,PRINCE
17.072687194700926,VC,L3,RECTANGLE
18.266716140091617,N,L1,LBlock
18.266716140091617,C,L2,PRINCE
18.266716140091617,VC,L3,RECTANGLE
16.780801635647776,N,L1,LBlock
16.780801635647776,C,L2,PRINCE
16.780801635647776,VC,L3,RECTANGLE
11.363908850734463,N,L1,LBlock
11.363908850734463,C,L2,PRINCE
11.363908850734463,VC,L3,RECTANGLE
12.168862622746415,N,L1,LBlock
12.168862622746415,C,L2,PRINCE
12.168862622746415,VC,L3,RECTANGLE
18.35216802595712,N,L1,LBlock
18.35216802595712,C,L2,PRINCE
18.35216802595712,VC,L3,RECTANGLE
13.709364264461756,N,L1,LBlock
13.709364264461756,C,L2,PRINCE
13.709364264461756,VC,L3,RECTANGLE
13.215976816256937,N,L1,LBlock
13.215976816256937,C,L2,PRINCE
13.215976816256937,VC,L3,RECTANGLE
14.580120459413315,N,L1,LBlock
14.580120459413315,C,L2,PRINCE
14.580120459413315,VC,L3,RECTANGLE
18.634449824529906,N,L1,LBlock
18.634449824529906,C,L2,PRINCE
18.634449824529906,VC,L3,RECTANGLE
13.540912374776813,N,L1,LBlock
13.540912374776813,C,L2,PRINCE
13.540912374776813,VC,L3,RECTANGLE
12.140120767455748,N,L1,LBlock
12.140120767455748,C,L2,PRINCE
12.140120767455748,VC,L3,RECTANGLE
11.154802432291007,N,L1,LBlock
11.154802432291007,C,L2,PRINCE
11.154802432291007,VC,L3,RECTANGLE
14.605418764608933,N,L1,LBlock
14.605418764608933,C,L2,PRINCE
14.605418764608933,VC,L3,RECTANGLE
11.018403621413475,N,L1,LBlock
11.018403621413475,C,L2,PRINCE
11.018403621413475,VC,L3,RECTANGLE
15.939400394584478,N,L1,LBlock
15.939400394584478,C,L2,PRINCE
15.939400394584478,VC,L3,RECTANGLE
14.721741549112966,N,L1,LBlock
14.721741549112966,C,L2,PRINCE
14.721741549112966,VC,L3,RECTANGLE
19.881680372150537,N,L1,LBlock
19.881680372150537,C,L2,PRINCE
19.881680372150537,VC,L3,RECTANGLE
17.891424652157465,N,L1,LBlock
17.891424652157465,C,L2,PRINCE
17.891424652157465,VC,L3,RECTANGLE
11.210877038623849,N,L1,LBlock
11.210877038623849,C,L2,PRINCE
11.210877038623849,VC,L3,RECTANGLE
15.696017631775305,N,L1,LBlock
15.696017631775305,C,L2,PRINCE
15.696017631775305,VC,L3,RECTANGLE
15.5073090784426,N,L1,LBlock
15.5073090784426,C,L2,PRINCE
15.5073090784426,VC,L3,RECTANGLE
13.513288546010806,N,L1,LBlock
13.513288546010806,C,L2,PRINCE
13.513288546010806,VC,L3,RECTANGLE
18.157971184523543,N,L1,LBlock
18.157971184523543,C,L2,PRINCE
18.157971184523543,VC,L3,RECTANGLE
12.16327100051062,N,L1,LBlock
12.16327100051062,C,L2,PRINCE
12.16327100051062,VC,L3,RECTANGLE
16.806382913081933,N,L1,LBlock
16.806382913081933,C,L2,PRINCE
16.806382913081933,VC,L3,RECTANGLE
18.567412494430737,N,L1,LBlock
18.567412494430737,C,L2,PRINCE
18.567412494430737,VC,L3,RECTANGLE
14.9823375223621,N,L1,LBlock
14.9823375223621,C,L2,PRINCE
14.9823375223621,VC,L3,RECTANGLE
17.402414619493552,N,L1,LBlock
17.402414619493552,C,L2,PRINCE
17.402414619493552,VC,L3,RECTANGLE
13.889460638123493,N,L1,LBlock
13.889460638123493,C,L2,PRINCE
13.889460638123493,VC,L3,RECTANGLE
11.316790835471163,N,L1,LBlock
11.316790835471163,C,L2,PRINCE
11.316790835471163,VC,L3,RECTANGLE
11.869034508639022,N,L1,LBlock
11.869034508639022,C,L2,PRINCE
11.869034508639022,VC,L3,RECTANGLE
19.67330682644078,N,L1,LBlock
19.67330682644078,C,L2,PRINCE
19.67330682644078,VC,L3,RECTANGLE
16.531538543820204,N,L1,LBlock
16.531538543820204,C,L2,PRINCE
16.531538543820204,VC,L3,RECTANGLE
19.728565693013778,N,L1,LBlock
19.728565693013778,C,L2,PRINCE
19.728565693013778,VC,L3,RECTANGLE
16.130271423606914,N,L1,LBlock
16.130271423606914,C,L2,PRINCE
16.130271423606914,VC,L3,RECTANGLE
11.493869228553029,N,L1,LBlock
11.493869228553029,C,L2,PRINCE
11.493869228553029,VC,L3,RECTANGLE
18.783304975402576,N,L1,LBlock
18.783304975402576,C,L2,PRINCE
18.783304975402576,VC,L3,RECTANGLE
15.251943804954454,N,L1,LBlock
15.251943804954454,C,L2,PRINCE
15.251943804954454,VC,L3,RECTANGLE
16.317889341851146,N,L1,LBlock
16.317889341851146,C,L2,PRINCE
16.317889341851146,VC,L3,RECTANGLE
17.425672506424707,N,L1,LBlock
17.425672506424707,C,L2,PRINCE
17.425672506424707,VC,L3,RECTANGLE
19.15246745103382,N,L1,LBlock
19.15246745103382,C,L2,PRINCE
19.15246745103382,VC,L3,RECTANGLE
17.910220408577768,N,L1,LBlock
17.910220408577768,C,L2,PRINCE
17.910220408577768,VC,L3,RECTANGLE
17.40039958933665,N,L1,LBlock
17.40039958933665,C,L2,PRINCE
17.40039958933665,VC,L3,RECTANGLE
15.027682514876112,N,L1,LBlock
15.027682514876112,C,L2,PRINCE
15.027682514876112,VC,L3,RECTANGLE
13.801355966564872,N,L1,LBlock
13.801355966564872,C,L2,PRINCE
13.801355966564872,VC,L3,RECTANGLE
11.38735914224732,N,L1,LBlock
11.38735914224732,C,L2,PRINCE
11.38735914224732,VC,L3,RECTANGLE
13.828926883569958,N,L1,LBlock
13.828926883569958,C,L2,PRINCE
13.828926883569958,VC,L3,RECTANGLE
14.432511515925722,N,L1,LBlock
14.432511515925722,C,L2,PRINCE
14.432511515925722,VC,L3,RECTANGLE
17.243344494050127,N,L1,LBlock
17.243344494050127,C,L2,PRINCE
17.243344494050127,VC,L3,RECTANGLE
15.879719962034297,N,L1,LBlock
15.879719962034297,C,L2,PRINCE
15.879719962034297,VC,L3,RECTANGLE
17.486158728974004,N,L1,LBlock
17.486158728974004,C,L2,PRINCE
17.486158728974004,VC,L3,RECTANGLE
19.160218374293407,N,L1,LBlock
19.160218374293407,C,L2,PRINCE
19.160218374293407,VC,L3,RECTANGLE
13.406396155929077,N,L1,LBlock
13.406396155929077,C,L2,PRINCE
13.406396155929077,VC,L3,RECTANGLE
19.97862561674083,N,L1,LBlock
19.97862561674083,C,L2,PRINCE
19.97862561674083,VC,L3,RECTANGLE
16.874939994158257,N,L1,LBlock
16.874939994158257,C,L2,PRINCE
16.874939994158257,VC,L3,RECTANGLE
14.142061283384361,N,L1,LBlock
14.142061283384361,C,L2,PRINCE
14.142061283384361,VC,L3,RECTANGLE
19.789177105925567,N,L1,LBlock
19.789177105925567,C,L2,PRINCE
19.789177105925567,VC,L3,RECTANGLE
13.956021046379643,N,L1,LBlock
13.956021046379643,C,L2,PRINCE
13.956021046379643,VC,L3,RECTANGLE
14.917133035197242,N,L1,LBlock
14.917133035197242,C,L2,PRINCE
14.917133035197242,VC,L3,RECTANGLE
13.211031648693979,N,L1,LBlock
13.211031648693979,C,L2,PRINCE
13.211031648693979,VC,L3,RECTANGLE
12.43143022889057,N,L1,LBlock
12.43143022889057,C,L2,PRINCE
12.43143022889057,VC,L3,RECTANGLE
12.867849886036346,N,L1,LBlock
12.867849886036346,C,L2,PRINCE
12.867849886036346,VC,L3,RECTANGLE
11.563367988057195,N,L1,LBlock
11.563367988057195,C,L2,PRINCE
11.563367988057195,VC,L3,RECTANGLE
16.06931093945841,N,L1,LBlock
16.06931093945841,C,L2,PRINCE
16.06931093945841,VC,L3,RECTANGLE
19.766369573436037,N,L1,LBlock
19.766369573436037,C,L2,PRINCE
19.766369573436037,VC,L3,RECTANGLE
11.173051025484325,N,L1,LBlock
11.173051025484325,C,L2,PRINCE
11.173051025484325,VC,L3,RECTANGLE
14.561726861328573,N,L1,LBlock
14.561726861328573,C,L2,PRINCE
14.561726861328573,VC,L3,RECTANGLE
18.364298961464044,N,L1,LBlock
18.364298961464044,C,L2,PRINCE
18.364298961464044,VC,L3,RECTANGLE
13.950287511624083,N,L1,LBlock
13.950287511624083,C,L2,PRINCE
13.950287511624083,VC,L3,RECTANGLE
13.51883683243084,N,L1,LBlock
13.51883683243084,C,L2,PRINCE
13.51883683243084,VC,L3,RECTANGLE
16.854583304426566,N,L1,LBlock
16.854583304426566,C,L2,PRINCE
16.854583304426566,VC,L3,RECTANGLE
12.468322183517401,N,L1,LBlock
12.468322183517401,C,L2,PRINCE
12.468322183517401,VC,L3,RECTANGLE
18.321916030940276,N,L1,LBlock
18.321916030940276,C,L2,PRINCE
18.321916030940276,VC,L3,RECTANGLE
17.759970211345138,N,L1,LBlock
17.759970211345138,C,L2,PRINCE
17.759970211345138,VC,L3,RECTANGLE
17.263946452643378,N,L1,LBlock
17.263946452643378,C,L2,PRINCE
17.263946452643378,VC,L3,RECTANGLE
19.702615756347054,N,L1,LBlock
19.702615756347054,C,L2,PRINCE
19.702615756347054,VC,L3,RECTANGLE
19.33477986659708,N,L1,LBlock
19.33477986659708,C,L2,PRINCE
19.33477986659708,VC,L3,RECTANGLE
19.46310667537467,N,L1,LBlock
19.46310667537467,C,L2,PRINCE
19.46310667537467,VC,L3,RECTANGLE
12.562260897143894,N,L1,LBlock
12.562260897143894,C,L2,PRINCE
12.562260897143894,VC,L3,RECTANGLE
11.026688960957497,N,L1,LBlock
11.026688960957497,C,L2,PRINCE
11.026688960957497,VC,L3,RECTANGLE
15.220772638297433,N,L1,LBlock
15.220772638297433,C,L2,PRINCE
15.220772638297433,VC,L3,RECTANGLE
11.717583413222725,N,L1,LBlock
11.717583413222725,C,L2,PRINCE
11.717583413222725,VC,L3,RECTANGLE
11.445855558983254,N,L1,LBlock
11.445855558983254,C,L2,PRINCE
11.445855558983254,VC,L3,RECTANGLE
11.502906978168047,N,L1,LBlock
11.502906978168047,C,L2,PRINCE
11.502906978168047,VC,L3,RECTANGLE
18.825370767707234,N,L1,LBlock
18.825370767707234,C,L2,PRINCE
18.825370767707234,VC,L3,RECTANGLE
15.025173009020723,N,L1,LBlock
15.025173009020723,C,L2,PRINCE
15.025173009020723,VC,L3,RECTANGLE
18.318140330720006,N,L1,LBlock
18.318140330720006,C,L2,PRINCE
18.318140330720006,VC,L3,RECTANGLE
15.127345627404154,N,L1,LBlock
15.127345627404154,C,L2,PRINCE
15.127345627404154,VC,L3,RECTANGLE
11.64429326046136,N,L1,LBlock
11.64429326046136,C,L2,PRINCE
11.64429326046136,VC,L3,RECTANGLE
13.959352169446197,N,L1,LBlock
13.959352169446197,C,L2,PRINCE
13.959352169446197,VC,L3,RECTANGLE
14.28074902321233,N,L1,LBlock
14.28074902321233,C,L2,PRINCE
14.28074902321233,VC,L3,RECTANGLE
13.89478906678233,N,L1,LBlock
13.89478906678233,C,L2,PRINCE
13.89478906678233,VC,L3,RECTANGLE
17.371253805265805,N,L1,LBlock
17.371253805265805,C,L2,PRINCE
17.371253805265805,VC,L3,RECTANGLE
15.080766287368515,N,L1,LBlock
15.080766287368515,C,L2,PRINCE
15.080766287368515,VC,L3,RECTANGLE
12.558589294120242,N,L1,LBlock
12.558589294120242,C,L2,PRINCE
12.558589294120242,VC,L3,RECTANGLE
16.289283906467922,N,L1,LBlock
16.289283906467922,C,L2,PRINCE
16.289283906467922,VC,L3,RECTANGLE
16.799637256590326,N,L1,LBlock
16.799637256590326,C,L2,PRINCE
16.799637256590326,VC,L3,RECTANGLE
13.325067977181638,N,L1,LBlock
13.325067977181638,C,L2,PRINCE
13.325067977181638,VC,L3,RECTANGLE
19.328116909422143,N,L1,LBlock
19.328116909422143,C,L2,PRINCE
19.328116909422143,VC,L3,RECTANGLE
17.707425447517796,N,L1,LBlock
17.707425447517796,C,L2,PRINCE
17.707425447517796,VC,L3,RECTANGLE
19.97788577740406,N,L1,LBlock
19.97788577740406,C,L2,PRINCE
19.97788577740406,VC,L3,RECTANGLE
18.490774562267642,N,L1,LBlock
18.490774562267642,C,L2,PRINCE
18.490774562267642,VC,L3,RECTANGLE
14.375977195745675,N,L1,LBlock
14.375977195745675,C,L2,PRINCE
14.375977195745675,VC,L3,RECTANGLE
13.64315839009313,N,L1,LBlock
13.64315839009313,C,L2,PRINCE
13.64315839009313,VC,L3,RECTANGLE
17.167253684096355,N,L1,LBlock
17.167253684096355,C,L2,PRINCE
17.167253684096355,VC,L3,RECTANGLE
11.281374552636827,N,L1,LBlock
11.281374552636827,C,L2,PRINCE
11.281374552636827,VC,L3,RECTANGLE
19.131784306838206,N,L1,LBlock
19.131784306838206,C,L2,PRINCE
19.131784306838206,VC,L3,RECTANGLE
14.560908858446492,N,L1,LBlock
14.560908858446492,C,L2,PRINCE
14.560908858446492,VC,L3,RECTANGLE
18.629431266026174,N,L1,LBlock
18.629431266026174,C,L2,PRINCE
18.629431266026174,VC,L3,RECTANGLE
12.880272214852445,N,L1,LBlock
12.880272214852445,C,L2,PRINCE
12.880272214852445,VC,L3,RECTANGLE
11.865529666128518,N,L1,LBlock
11.865529666128518,C,L2,PRINCE
11.865529666128518,VC,L3,RECTANGLE
15.958621167352115,N,L1,LBlock
15.958621167352115,C,L2,PRINCE
15.958621167352115,VC,L3,RECTANGLE
13.038974735745008,N,L1,LBlock
13.038974735745008,C,L2,PRINCE
13.038974735745008,VC,L3,RECTANGLE
18.52068071405588,N,L1,LBlock
18.52068071405588,C,L2,PRINCE
18.52068071405588,VC,L3,RECTANGLE
18.953926111265297,N,L1,LBlock
18.953926111265297,C,L2,PRINCE
18.953926111265297,VC,L3,RECTANGLE
16.142645655617272,N,L1,LBlock
16.142645655617272,C,L2,PRINCE
16.142645655617272,VC,L3,RECTANGLE
13.833374353984459,N,L1,LBlock
13.833374353984459,C,L2,PRINCE
13.833374353984459,VC,L3,RECTANGLE
12.017987234453788,N,L1,LBlock
12.017987234453788,C,L2,PRINCE
12.017987234453788,VC,L3,RECTANGLE
12.489078222317175,N,L1,LBlock
12.489078222317175,C,L2,PRINCE
12.489078222317175,VC,L3,RECTANGLE
14.1601512145896,N,L1,LBlock
14.1601512145896,C,L2,PRINCE
14.1601512145896,VC,L3,RECTANGLE
14.4410572843079,N,L1,LBlock
14.4410572843079,C,L2,PRINCE
14.4410572843079,VC,L3,RECTANGLE
18.41674370249317,N,L1,LBlock
18.41674370249317,C,L2,PRINCE
18.41674370249317,VC,L3,RECTANGLE
15.501310683110916,N,L1,LBlock
15.501310683110916,C,L2,PRINCE
15.501310683110916,VC,L3,RECTANGLE
14.722382028175325,N,L1,LBlock
14.722382028175325,C,L2,PRINCE
14.722382028175325,VC,L3,RECTANGLE
17.85014789961484,N,L1,LBlock
17.85014789961484,C,L2,PRINCE
17.85014789961484,VC,L3,RECTANGLE
16.88878879103646,N,L1,LBlock
16.88878879103646,C,L2,PRINCE
16.88878879103646,VC,L3,RECTANGLE
12.314790616551623,N,L1,LBlock
12.314790616551623,C,L2,PRINCE
12.314790616551623,VC,L3,RECTANGLE
16.34679824863482,N,L1,LBlock
16.34679824863482,C,L2,PRINCE
16.34679824863482,VC,L3,RECTANGLE
18.796064304037838,N,L1,LBlock
18.796064304037838,C,L2,PRINCE
18.796064304037838,VC,L3,RECTANGLE
12.93617093486334,N,L1,LBlock
12.93617093486334,C,L2,PRINCE
12.93617093486334,VC,L3,RECTANGLE
19.1749322550193,N,L1,LBlock
19.1749322550193,C,L2,PRINCE
19.1749322550193,VC,L3,RECTANGLE
14.148849441238264,N,L1,LBlock
14.148849441238264,C,L2,PRINCE
14.148849441238264,VC,L3,RECTANGLE
14.162244221660327,N,L1,LBlock
14.162244221660327,C,L2,PRINCE
14.162244221660327,VC,L3,RECTANGLE
12.136057941422793,N,L1,LBlock
12.136057941422793,C,L2,PRINCE
12.136057941422793,VC,L3,RECTANGLE
13.749464559157692,N,L1,LBlock
13.749464559157692,C,L2,PRINCE
13.749464559157692,VC,L3,RECTANGLE
16.143125909659155,N,L1,LBlock
16.143125909659155,C,L2,PRINCE
16.143125909659155,VC,L3,RECTANGLE
18.78611729348678,N,L1,LBlock
18.78611729348678,C,L2,PRINCE
18.78611729348678,VC,L3,RECTANGLE
12.066112475004317,N,L1,LBlock
12.066112475004317,C,L2,PRINCE
12.066112475004317,VC,L3,RECTANGLE
11.715813871340076,N,L1,LBlock
11.715813871340076,C,L2,PRINCE
11.715813871340076,VC,L3,RECTANGLE
13.50668270425323,N,L1,LBlock
13.50668270425323,C,L2,PRINCE
13.50668270425323,VC,L3,RECTANGLE
18.326919511891965,N,L1,LBlock
18.326919511891965,C,L2,PRINCE
18.326919511891965,VC,L3,RECTANGLE
17.539876775977937,N,L1,LBlock
17.539876775977937,C,L2,PRINCE
17.539876775977937,VC,L3,RECTANGLE
14.578825503547893,N,L1,LBlock
14.578825503547893,C,L2,PRINCE
14.578825503547893,VC,L3,RECTANGLE
17.512706530273295,N,L1,LBlock
17.512706530273295,C,L2,PRINCE
17.512706530273295,VC,L3,RECTANGLE
16.604407177803612,N,L1,LBlock
16.604407177803612,C,L2,PRINCE
16.604407177803612,VC,L3,RECTANGLE
19.90072255684668,N,L1,LBlock
19.90072255684668,C,L2,PRINCE
19.90072255684668,VC,L3,RECTANGLE
18.06789998249767,N,L1,LBlock
18.06789998249767,C,L2,PRINCE
18.06789998249767,VC,L3,RECTANGLE
13.985821165976835,N,L1,LBlock
13.985821165976835,C,L2,PRINCE
13.985821165976835,VC,L3,RECTANGLE
12.924725503282492,N,L1,LBlock
12.924725503282492,C,L2,PRINCE
12.924725503282492,VC,L3,RECTANGLE
11.123848860455256,N,L1,LBlock
11.123848860455256,C,L2,PRINCE
11.123848860455256,VC,L3,RECTANGLE
17.729291120015787,N,L1,LBlock
17.729291120015787,C,L2,PRINCE
17.729291120015787,VC,L3,RECTANGLE
12.578436829652409,N,L1,LBlock
12.578436829652409,C,L2,PRINCE
12.578436829652409,VC,L3,RECTANGLE
14.108658239094968,N,L1,LBlock
14.108658239094968,C,L2,PRINCE
14.108658239094968,VC,L3,RECTANGLE
11.826137080772574,N,L1,LBlock
11.826137080772574,C,L2,PRINCE
11.826137080772574,VC,L3,RECTANGLE
14.10900500310892,N,L1,LBlock
14.10900500310892,C,L2,PRINCE
14.10900500310892,VC,L3,RECTANGLE
14.71204483000577,N,L1,LBlock
14.71204483000577,C,L2,PRINCE
14.71204483000577,VC,L3,RECTANGLE
18.167533336737783,N,L1,LBlock
18.167533336737783,C,L2,PRINCE
18.167533336737783,VC,L3,RECTANGLE
18.829317926357305,N,L1,LBlock
18.829317926357305,C,L2,PRINCE
18.829317926357305,VC,L3,RECTANGLE
16.860675633045595,N,L1,LBlock
16.860675633045595,C,L2,PRINCE
16.860675633045595,VC,L3,RECTANGLE
19.30104470973053,N,L1,LBlock
19.30104470973053,C,L2,PRINCE
19.30104470973053,VC,L3,RECTANGLE
16.018618846922312,N,L1,LBlock
16.018618846922312,C,L2,PRINCE
16.018618846922312,VC,L3,RECTANGLE
16.754381039739492,N,L1,LBlock
16.754381039739492,C,L2,PRINCE
16.754381039739492,VC,L3,RECTANGLE
14.939234835330048,N,L1,LBlock
14.939234835330048,C,L2,PRINCE
14.939234835330048,VC,L3,RECTANGLE
13.078234455090296,N,L1,LBlock
13.078234455090296,C,L2,PRINCE
13.078234455090296,VC,L3,RECTANGLE
14.124781640806994,N,L1,LBlock
14.124781640806994,C,L2,PRINCE
14.124781640806994,VC,L3,RECTANGLE
12.219845638160846,N,L1,LBlock
12.219845638160846,C,L2,PRINCE
12.219845638160846,VC,L3,RECTANGLE
14.671369588667117,N,L1,LBlock
14.671369588667117,C,L2,PRINCE
14.671369588667117,VC,L3,RECTANGLE
13.04420978439885,N,L1,LBlock
13.04420978439885,C,L2,PRINCE
13.04420978439885,VC,L3,RECTANGLE
18.902892068207382,N,L1,LBlock
18.902892068207382,C,L2,PRINCE
18.902892068207382,VC,L3,RECTANGLE
11.056584502089995,N,L1,LBlock
11.056584502089995,C,L2,PRINCE
11.056584502089995,VC,L3,RECTANGLE
15.125410005969425,N,L1,LBlock
15.125410005969425,C,L2,PRINCE
15.125410005969425,VC,L3,RECTANGLE
15.763918003926175,N,L1,LBlock
15.763918003926175,C,L2,PRINCE
15.763918003926175,VC,L3,RECTANGLE
18.560514807053817,N,L1,LBlock
18.560514807053817,C,L2,PRINCE
18.560514807053817,VC,L3,RECTANGLE
