Residual_Energy (%),Application_Type,Security_Level,Algorithm
11.57995679192058,VC,L3,RECTANGLE
12.565486540119256,NC,L1,LBlock
12.565486540119256,C,L2,PRINCE
12.565486540119256,VC,L3,RECTANGLE
14.693544432526238,NC,L1,LBlock
14.693544432526238,C,L2,PRINCE
14.693544432526238,VC,L3,RECTANGLE
10.404478944144707,NC,L1,LBlock
10.404478944144707,C,L2,PRINCE
10.404478944144707,VC,L3,RECTANGLE
12.172518731416627,NC,L1,LBlock
12.172518731416627,C,L2,PRINCE
12.172518731416627,VC,L3,RECTANGLE
13.428148806243179,NC,L1,LBlock
13.428148806243179,C,L2,PRINCE
13.428148806243179,VC,L3,RECTANGLE
13.756918883935137,NC,L1,LBlock
13.756918883935137,C,L2,PRINCE
13.756918883935137,VC,L3,RECTANGLE
12.659324424791146,NC,L1,LBlock
12.659324424791146,C,L2,PRINCE
12.659324424791146,VC,L3,RECTANGLE
14.504433441384585,NC,L1,LBlock
14.504433441384585,C,L2,PRINCE
14.504433441384585,VC,L3,RECTANGLE
19.253453062060444,NC,L1,LBlock
19.253453062060444,C,L2,PRINCE
19.253453062060444,VC,L3,RECTANGLE
16.522442979033087,NC,L1,LBlock
16.522442979033087,C,L2,PRINCE
16.522442979033087,VC,L3,RECTANGLE
11.842981914733295,NC,L1,LBlock
11.842981914733295,C,L2,PRINCE
11.842981914733295,VC,L3,RECTANGLE
12.671489896697642,NC,L1,LBlock
12.671489896697642,C,L2,PRINCE
12.671489896697642,VC,L3,RECTANGLE
14.96518685246901,NC,L1,LBlock
14.96518685246901,C,L2,PRINCE
14.96518685246901,VC,L3,RECTANGLE
12.41392983326075,NC,L1,LBlock
12.41392983326075,C,L2,PRINCE
12.41392983326075,VC,L3,RECTANGLE
16.612032303231004,NC,L1,LBlock
16.612032303231004,C,L2,PRINCE
16.612032303231004,VC,L3,RECTANGLE
12.999316424396836,NC,L1,LBlock
12.999316424396836,C,L2,PRINCE
12.999316424396836,VC,L3,RECTANGLE
13.348570050619923,NC,L1,LBlock
13.348570050619923,C,L2,PRINCE
13.348570050619923,VC,L3,RECTANGLE
10.284369838507041,NC,L1,LBlock
10.284369838507041,C,L2,PRINCE
10.284369838507041,VC,L3,RECTANGLE
11.115463306200299,NC,L1,LBlock
11.115463306200299,C,L2,PRINCE
11.115463306200299,VC,L3,RECTANGLE
19.61885095339985,NC,L1,LBlock
19.61885095339985,C,L2,PRINCE
19.61885095339985,VC,L3,RECTANGLE
17.908704688638068,NC,L1,LBlock
17.908704688638068,C,L2,PRINCE
17.908704688638068,VC,L3,RECTANGLE
17.3530041234415,NC,L1,LBlock
17.3530041234415,C,L2,PRINCE
17.3530041234415,VC,L3,RECTANGLE
11.104772715435791,NC,L1,LBlock
11.104772715435791,C,L2,PRINCE
11.104772715435791,VC,L3,RECTANGLE
15.127025733343444,NC,L1,LBlock
15.127025733343444,C,L2,PRINCE
15.127025733343444,VC,L3,RECTANGLE
18.561705625163246,NC,L1,LBlock
18.561705625163246,C,L2,PRINCE
18.561705625163246,VC,L3,RECTANGLE
10.955977276826783,NC,L1,LBlock
10.955977276826783,C,L2,PRINCE
10.955977276826783,VC,L3,RECTANGLE
11.359240319031723,NC,L1,LBlock
11.359240319031723,C,L2,PRINCE
11.359240319031723,VC,L3,RECTANGLE
16.06295703735966,NC,L1,LBlock
16.06295703735966,C,L2,PRINCE
16.06295703735966,VC,L3,RECTANGLE
13.064496823961377,NC,L1,LBlock
13.064496823961377,C,L2,PRINCE
13.064496823961377,VC,L3,RECTANGLE
18.399590279604354,NC,L1,LBlock
18.399590279604354,C,L2,PRINCE
18.399590279604354,VC,L3,RECTANGLE
10.524729928879115,NC,L1,LBlock
10.524729928879115,C,L2,PRINCE
10.524729928879115,VC,L3,RECTANGLE
15.168865217927028,NC,L1,LBlock
15.168865217927028,C,L2,PRINCE
15.168865217927028,VC,L3,RECTANGLE
17.12409556079799,NC,L1,LBlock
17.12409556079799,C,L2,PRINCE
17.12409556079799,VC,L3,RECTANGLE
11.068045405774354,NC,L1,LBlock
11.068045405774354,C,L2,PRINCE
11.068045405774354,VC,L3,RECTANGLE
17.048663035225726,NC,L1,LBlock
17.048663035225726,C,L2,PRINCE
17.048663035225726,VC,L3,RECTANGLE
18.527023539823738,NC,L1,LBlock
18.527023539823738,C,L2,PRINCE
18.527023539823738,VC,L3,RECTANGLE
19.27536881558299,NC,L1,LBlock
19.27536881558299,C,L2,PRINCE
19.27536881558299,VC,L3,RECTANGLE
12.809682242819246,NC,L1,LBlock
12.809682242819246,C,L2,PRINCE
12.809682242819246,VC,L3,RECTANGLE
13.974290754830175,NC,L1,LBlock
13.974290754830175,C,L2,PRINCE
13.974290754830175,VC,L3,RECTANGLE
10.816508302774315,NC,L1,LBlock
10.816508302774315,C,L2,PRINCE
10.816508302774315,VC,L3,RECTANGLE
17.160204104794808,NC,L1,LBlock
17.160204104794808,C,L2,PRINCE
17.160204104794808,VC,L3,RECTANGLE
13.13607506121453,NC,L1,LBlock
13.13607506121453,C,L2,PRINCE
13.13607506121453,VC,L3,RECTANGLE
13.544627347163637,NC,L1,LBlock
13.544627347163637,C,L2,PRINCE
13.544627347163637,VC,L3,RECTANGLE
12.708321286352247,NC,L1,LBlock
12.708321286352247,C,L2,PRINCE
12.708321286352247,VC,L3,RECTANGLE
14.655840964620342,NC,L1,LBlock
14.655840964620342,C,L2,PRINCE
14.655840964620342,VC,L3,RECTANGLE
18.802232730482412,NC,L1,LBlock
18.802232730482412,C,L2,PRINCE
18.802232730482412,VC,L3,RECTANGLE
17.9093476459368,NC,L1,LBlock
17.9093476459368,C,L2,PRINCE
17.9093476459368,VC,L3,RECTANGLE
10.317325478999578,NC,L1,LBlock
10.317325478999578,C,L2,PRINCE
10.317325478999578,VC,L3,RECTANGLE
14.223260459239219,NC,L1,LBlock
14.223260459239219,C,L2,PRINCE
14.223260459239219,VC,L3,RECTANGLE
21.99417530825128,NC,L2,PRINCE
21.99417530825128,C,L3,RECTANGLE
21.99417530825128,VC,L3,Piccolo
27.937822211372627,NC,L2,PRINCE
27.937822211372627,C,L3,RECTANGLE
27.937822211372627,VC,L3,Piccolo
22.592655112179894,NC,L2,PRINCE
22.592655112179894,C,L3,RECTANGLE
22.592655112179894,VC,L3,Piccolo
28.02455501612737,NC,L2,PRINCE
28.02455501612737,C,L3,RECTANGLE
28.02455501612737,VC,L3,Piccolo
26.3836037267281,NC,L2,PRINCE
26.3836037267281,C,L3,RECTANGLE
26.3836037267281,VC,L3,Piccolo
25.817243688036537,NC,L2,PRINCE
25.817243688036537,C,L3,RECTANGLE
25.817243688036537,VC,L3,Piccolo
21.519763446458672,NC,L2,PRINCE
21.519763446458672,C,L3,RECTANGLE
21.519763446458672,VC,L3,Piccolo
27.965535728235352,NC,L2,PRINCE
27.965535728235352,C,L3,RECTANGLE
27.965535728235352,VC,L3,Piccolo
24.180789406188048,NC,L2,PRINCE
24.180789406188048,C,L3,RECTANGLE
24.180789406188048,VC,L3,Piccolo
28.27519318594477,NC,L2,PRINCE
28.27519318594477,C,L3,RECTANGLE
28.27519318594477,VC,L3,Piccolo
29.344457424782775,NC,L2,PRINCE
29.344457424782775,C,L3,RECTANGLE
29.344457424782775,VC,L3,Piccolo
27.02373088717016,NC,L2,PRINCE
27.02373088717016,C,L3,RECTANGLE
27.02373088717016,VC,L3,Piccolo
27.969406131018456,NC,L2,PRINCE
27.969406131018456,C,L3,RECTANGLE
27.969406131018456,VC,L3,Piccolo
23.023181353576984,NC,L2,PRINCE
23.023181353576984,C,L3,RECTANGLE
23.023181353576984,VC,L3,Piccolo
21.129259897311005,NC,L2,PRINCE
21.129259897311005,C,L3,RECTANGLE
21.129259897311005,VC,L3,Piccolo
25.608199620255274,NC,L2,PRINCE
25.608199620255274,C,L3,RECTANGLE
25.608199620255274,VC,L3,Piccolo
28.150370774278233,NC,L2,PRINCE
28.150370774278233,C,L3,RECTANGLE
28.150370774278233,VC,L3,Piccolo
29.279233584179522,NC,L2,PRINCE
29.279233584179522,C,L3,RECTANGLE
29.279233584179522,VC,L3,Piccolo
28.461639486181227,NC,L2,PRINCE
28.461639486181227,C,L3,RECTANGLE
28.461639486181227,VC,L3,Piccolo
23.671393430240936,NC,L2,PRINCE
23.671393430240936,C,L3,RECTANGLE
23.671393430240936,VC,L3,Piccolo
22.271338758065895,NC,L2,PRINCE
22.271338758065895,C,L3,RECTANGLE
22.271338758065895,VC,L3,Piccolo
23.67515095962348,NC,L2,PRINCE
23.67515095962348,C,L3,RECTANGLE
23.67515095962348,VC,L3,Piccolo
22.2352674827299,NC,L2,PRINCE
22.2352674827299,C,L3,RECTANGLE
22.2352674827299,VC,L3,Piccolo
29.325853887648137,NC,L2,PRINCE
29.325853887648137,C,L3,RECTANGLE
29.325853887648137,VC,L3,Piccolo
24.353360631371725,NC,L2,PRINCE
24.353360631371725,C,L3,RECTANGLE
24.353360631371725,VC,L3,Piccolo
27.71927609671358,NC,L2,PRINCE
27.71927609671358,C,L3,RECTANGLE
27.71927609671358,VC,L3,Piccolo
22.658975163594157,NC,L2,PRINCE
22.658975163594157,C,L3,RECTANGLE
22.658975163594157,VC,L3,Piccolo
28.479312823954285,NC,L2,PRINCE
28.479312823954285,C,L3,RECTANGLE
28.479312823954285,VC,L3,Piccolo
23.898854926182686,NC,L2,PRINCE
23.898854926182686,C,L3,RECTANGLE
23.898854926182686,VC,L3,Piccolo
29.53420118402787,NC,L2,PRINCE
29.53420118402787,C,L3,RECTANGLE
29.53420118402787,VC,L3,Piccolo
25.150218829815017,NC,L2,PRINCE
25.150218829815017,C,L3,RECTANGLE
25.150218829815017,VC,L3,Piccolo
26.291948754789864,NC,L2,PRINCE
26.291948754789864,C,L3,RECTANGLE
26.291948754789864,VC,L3,Piccolo
26.046203489719367,NC,L2,PRINCE
26.046203489719367,C,L3,RECTANGLE
26.046203489719367,VC,L3,Piccolo
23.120597059854884,NC,L2,PRINCE
23.120597059854884,C,L3,RECTANGLE
23.120597059854884,VC,L3,Piccolo
22.313807107537066,NC,L2,PRINCE
22.313807107537066,C,L3,RECTANGLE
22.313807107537066,VC,L3,Piccolo
22.08349643348467,NC,L2,PRINCE
22.08349643348467,C,L3,RECTANGLE
22.08349643348467,VC,L3,Piccolo
28.018634559847953,NC,L2,PRINCE
28.018634559847953,C,L3,RECTANGLE
28.018634559847953,VC,L3,Piccolo
27.146146874897475,NC,L2,PRINCE
27.146146874897475,C,L3,RECTANGLE
27.146146874897475,VC,L3,Piccolo
21.563248955602653,NC,L2,PRINCE
21.563248955602653,C,L3,RECTANGLE
21.563248955602653,VC,L3,Piccolo
24.925435944236217,NC,L2,PRINCE
24.925435944236217,C,L3,RECTANGLE
24.925435944236217,VC,L3,Piccolo
27.057354460949462,NC,L2,PRINCE
27.057354460949462,C,L3,RECTANGLE
27.057354460949462,VC,L3,Piccolo
21.120710032629436,NC,L2,PRINCE
21.120710032629436,C,L3,RECTANGLE
21.120710032629436,VC,L3,Piccolo
20.956884591503925,NC,L2,PRINCE
20.956884591503925,C,L3,RECTANGLE
20.956884591503925,VC,L3,Piccolo
23.39061701531663,NC,L2,PRINCE
23.39061701531663,C,L3,RECTANGLE
23.39061701531663,VC,L3,Piccolo
25.943116549979013,NC,L2,PRINCE
25.943116549979013,C,L3,RECTANGLE
25.943116549979013,VC,L3,Piccolo
27.24685814771183,NC,L2,PRINCE
27.24685814771183,C,L3,RECTANGLE
27.24685814771183,VC,L3,Piccolo
24.635935616926318,NC,L2,PRINCE
24.635935616926318,C,L3,RECTANGLE
24.635935616926318,VC,L3,Piccolo
23.89444040029424,NC,L2,PRINCE
23.89444040029424,C,L3,RECTANGLE
23.89444040029424,VC,L3,Piccolo
26.27211582980329,NC,L2,PRINCE
26.27211582980329,C,L3,RECTANGLE
26.27211582980329,VC,L3,Piccolo
27.40207131739595,NC,L2,PRINCE
27.40207131739595,C,L3,RECTANGLE
27.40207131739595,VC,L3,Piccolo
24.618239895050383,NC,L2,PRINCE
24.618239895050383,C,L3,RECTANGLE
24.618239895050383,VC,L3,Piccolo
22.527129791705327,NC,L2,PRINCE
22.527129791705327,C,L3,RECTANGLE
22.527129791705327,VC,L3,Piccolo
26.96577665939164,NC,L2,PRINCE
26.96577665939164,C,L3,RECTANGLE
26.96577665939164,VC,L3,Piccolo
29.557040212255608,NC,L2,PRINCE
29.557040212255608,C,L3,RECTANGLE
29.557040212255608,VC,L3,Piccolo
25.619480064041625,NC,L2,PRINCE
25.619480064041625,C,L3,RECTANGLE
25.619480064041625,VC,L3,Piccolo
25.81224179564572,NC,L2,PRINCE
25.81224179564572,C,L3,RECTANGLE
25.81224179564572,VC,L3,Piccolo
28.905120709089623,NC,L2,PRINCE
28.905120709089623,C,L3,RECTANGLE
28.905120709089623,VC,L3,Piccolo
24.67260887819299,NC,L2,PRINCE
24.67260887819299,C,L3,RECTANGLE
24.67260887819299,VC,L3,Piccolo
24.24790107654356,NC,L2,PRINCE
24.24790107654356,C,L3,RECTANGLE
24.24790107654356,VC,L3,Piccolo
24.83317035627197,NC,L2,PRINCE
24.83317035627197,C,L3,RECTANGLE
24.83317035627197,VC,L3,Piccolo
22.243660622629097,NC,L2,PRINCE
22.243660622629097,C,L3,RECTANGLE
22.243660622629097,VC,L3,Piccolo
20.16835974026735,NC,L2,PRINCE
20.16835974026735,C,L3,RECTANGLE
20.16835974026735,VC,L3,Piccolo
24.82061560172351,NC,L2,PRINCE
24.82061560172351,C,L3,RECTANGLE
24.82061560172351,VC,L3,Piccolo
24.6832500611299,NC,L2,PRINCE
24.6832500611299,C,L3,RECTANGLE
24.6832500611299,VC,L3,Piccolo
23.089109866548625,NC,L2,PRINCE
23.089109866548625,C,L3,RECTANGLE
23.089109866548625,VC,L3,Piccolo
23.294284409558713,NC,L2,PRINCE
23.294284409558713,C,L3,RECTANGLE
23.294284409558713,VC,L3,Piccolo
29.02396887729818,NC,L2,PRINCE
29.02396887729818,C,L3,RECTANGLE
29.02396887729818,VC,L3,Piccolo
27.309559319480364,NC,L2,PRINCE
27.309559319480364,C,L3,RECTANGLE
27.309559319480364,VC,L3,Piccolo
25.791654471015974,NC,L2,PRINCE
25.791654471015974,C,L3,RECTANGLE
25.791654471015974,VC,L3,Piccolo
22.362463485131745,NC,L2,PRINCE
22.362463485131745,C,L3,RECTANGLE
22.362463485131745,VC,L3,Piccolo
27.11620569283137,NC,L2,PRINCE
27.11620569283137,C,L3,RECTANGLE
27.11620569283137,VC,L3,Piccolo
23.013105863582986,NC,L2,PRINCE
23.013105863582986,C,L3,RECTANGLE
23.013105863582986,VC,L3,Piccolo
21.751954976124438,NC,L2,PRINCE
21.751954976124438,C,L3,RECTANGLE
21.751954976124438,VC,L3,Piccolo
22.954810480745984,NC,L2,PRINCE
22.954810480745984,C,L3,RECTANGLE
22.954810480745984,VC,L3,Piccolo
25.751394437210507,NC,L2,PRINCE
25.751394437210507,C,L3,RECTANGLE
25.751394437210507,VC,L3,Piccolo
26.18531021827294,NC,L2,PRINCE
26.18531021827294,C,L3,RECTANGLE
26.18531021827294,VC,L3,Piccolo
26.613471311145823,NC,L2,PRINCE
26.613471311145823,C,L3,RECTANGLE
26.613471311145823,VC,L3,Piccolo
26.7621633797159,NC,L2,PRINCE
26.7621633797159,C,L3,RECTANGLE
26.7621633797159,VC,L3,Piccolo
28.150576877307415,NC,L2,PRINCE
28.150576877307415,C,L3,RECTANGLE
28.150576877307415,VC,L3,Piccolo
24.73074931583846,NC,L2,PRINCE
24.73074931583846,C,L3,RECTANGLE
24.73074931583846,VC,L3,Piccolo
20.66059243114917,NC,L2,PRINCE
20.66059243114917,C,L3,RECTANGLE
20.66059243114917,VC,L3,Piccolo
21.770904004197998,NC,L2,PRINCE
21.770904004197998,C,L3,RECTANGLE
21.770904004197998,VC,L3,Piccolo
26.52048715974798,NC,L2,PRINCE
26.52048715974798,C,L3,RECTANGLE
26.52048715974798,VC,L3,Piccolo
21.016719345730714,NC,L2,PRINCE
21.016719345730714,C,L3,RECTANGLE
21.016719345730714,VC,L3,Piccolo
21.880825592660493,NC,L2,PRINCE
21.880825592660493,C,L3,RECTANGLE
21.880825592660493,VC,L3,Piccolo
21.17981783863494,NC,L2,PRINCE
21.17981783863494,C,L3,RECTANGLE
21.17981783863494,VC,L3,Piccolo
26.624594283794078,NC,L2,PRINCE
26.624594283794078,C,L3,RECTANGLE
26.624594283794078,VC,L3,Piccolo
24.913948423948902,NC,L2,PRINCE
24.913948423948902,C,L3,RECTANGLE
24.913948423948902,VC,L3,Piccolo
29.507501342766105,NC,L2,PRINCE
29.507501342766105,C,L3,RECTANGLE
29.507501342766105,VC,L3,Piccolo
21.15770203303848,NC,L2,PRINCE
21.15770203303848,C,L3,RECTANGLE
21.15770203303848,VC,L3,Piccolo
25.000309481325758,NC,L2,PRINCE
25.000309481325758,C,L3,RECTANGLE
25.000309481325758,VC,L3,Piccolo
29.018256433646588,NC,L2,PRINCE
29.018256433646588,C,L3,RECTANGLE
29.018256433646588,VC,L3,Piccolo
22.022983765956262,NC,L2,PRINCE
22.022983765956262,C,L3,RECTANGLE
22.022983765956262,VC,L3,Piccolo
26.37813789296995,NC,L2,PRINCE
26.37813789296995,C,L3,RECTANGLE
26.37813789296995,VC,L3,Piccolo
21.541759449539786,NC,L2,PRINCE
21.541759449539786,C,L3,RECTANGLE
21.541759449539786,VC,L3,Piccolo
21.427754476122583,NC,L2,PRINCE
21.427754476122583,C,L3,RECTANGLE
21.427754476122583,VC,L3,Piccolo
25.33934258709882,NC,L2,PRINCE
25.33934258709882,C,L3,RECTANGLE
25.33934258709882,VC,L3,Piccolo
25.774691568521426,NC,L2,PRINCE
25.774691568521426,C,L3,RECTANGLE
25.774691568521426,VC,L3,Piccolo
24.46884618397321,NC,L2,PRINCE
24.46884618397321,C,L3,RECTANGLE
24.46884618397321,VC,L3,Piccolo
20.32101869877196,NC,L2,PRINCE
20.32101869877196,C,L3,RECTANGLE
20.32101869877196,VC,L3,Piccolo
29.83806222289664,NC,L2,PRINCE
29.83806222289664,C,L3,RECTANGLE
29.83806222289664,VC,L3,Piccolo
23.824095672257858,NC,L2,PRINCE
23.824095672257858,C,L3,RECTANGLE
23.824095672257858,VC,L3,Piccolo
24.30222091745764,NC,L2,PRINCE
24.30222091745764,C,L3,RECTANGLE
24.30222091745764,VC,L3,Piccolo
24.316040651114832,NC,L2,PRINCE
24.316040651114832,C,L3,RECTANGLE
24.316040651114832,VC,L3,Piccolo
21.89128719397782,NC,L2,PRINCE
21.89128719397782,C,L3,RECTANGLE
21.89128719397782,VC,L3,Piccolo
21.04386221419659,NC,L2,PRINCE
21.04386221419659,C,L3,RECTANGLE
21.04386221419659,VC,L3,Piccolo
22.188066138500883,NC,L2,PRINCE
22.188066138500883,C,L3,RECTANGLE
22.188066138500883,VC,L3,Piccolo
20.66923629751538,NC,L2,PRINCE
20.66923629751538,C,L3,RECTANGLE
20.66923629751538,VC,L3,Piccolo
20.825991066316636,NC,L2,PRINCE
20.825991066316636,C,L3,RECTANGLE
20.825991066316636,VC,L3,Piccolo
23.904873681128255,NC,L2,PRINCE
23.904873681128255,C,L3,RECTANGLE
23.904873681128255,VC,L3,Piccolo
25.764107263634862,NC,L2,PRINCE
25.764107263634862,C,L3,RECTANGLE
25.764107263634862,VC,L3,Piccolo
23.669398002631834,NC,L2,PRINCE
23.669398002631834,C,L3,RECTANGLE
23.669398002631834,VC,L3,Piccolo
29.7899330466792,NC,L2,PRINCE
29.7899330466792,C,L3,RECTANGLE
29.7899330466792,VC,L3,Piccolo
29.874809492886868,NC,L2,PRINCE
29.874809492886868,C,L3,RECTANGLE
29.874809492886868,VC,L3,Piccolo
25.84304116253898,NC,L2,PRINCE
25.84304116253898,C,L3,RECTANGLE
25.84304116253898,VC,L3,Piccolo
20.52131770758129,NC,L2,PRINCE
20.52131770758129,C,L3,RECTANGLE
20.52131770758129,VC,L3,Piccolo
28.37213497407195,NC,L2,PRINCE
28.37213497407195,C,L3,RECTANGLE
28.37213497407195,VC,L3,Piccolo
26.58408764925323,NC,L2,PRINCE
26.58408764925323,C,L3,RECTANGLE
26.58408764925323,VC,L3,Piccolo
26.354003850010702,NC,L2,PRINCE
26.354003850010702,C,L3,RECTANGLE
26.354003850010702,VC,L3,Piccolo
27.556172307131966,NC,L2,PRINCE
27.556172307131966,C,L3,RECTANGLE
27.556172307131966,VC,L3,Piccolo
22.390003130396494,NC,L2,PRINCE
22.390003130396494,C,L3,RECTANGLE
22.390003130396494,VC,L3,Piccolo
29.57913119176304,NC,L2,PRINCE
29.57913119176304,C,L3,RECTANGLE
29.57913119176304,VC,L3,Piccolo
25.27722870726282,NC,L2,PRINCE
25.27722870726282,C,L3,RECTANGLE
25.27722870726282,VC,L3,Piccolo
20.62568251998089,NC,L2,PRINCE
20.62568251998089,C,L3,RECTANGLE
20.62568251998089,VC,L3,Piccolo
29.450921054786367,NC,L2,PRINCE
29.450921054786367,C,L3,RECTANGLE
29.450921054786367,VC,L3,Piccolo
28.54865545332158,NC,L2,PRINCE
28.54865545332158,C,L3,RECTANGLE
28.54865545332158,VC,L3,Piccolo
24.386284333459912,NC,L2,PRINCE
24.386284333459912,C,L3,RECTANGLE
24.386284333459912,VC,L3,Piccolo
23.35168122091688,NC,L2,PRINCE
23.35168122091688,C,L3,RECTANGLE
23.35168122091688,VC,L3,Piccolo
25.75826344734172,NC,L2,PRINCE
25.75826344734172,C,L3,RECTANGLE
25.75826344734172,VC,L3,Piccolo
27.241637177037894,NC,L2,PRINCE
27.241637177037894,C,L3,RECTANGLE
27.241637177037894,VC,L3,Piccolo
20.78518970322422,NC,L2,PRINCE
20.78518970322422,C,L3,RECTANGLE
20.78518970322422,VC,L3,Piccolo
23.273659595760794,NC,L2,PRINCE
23.273659595760794,C,L3,RECTANGLE
23.273659595760794,VC,L3,Piccolo
24.090272563221387,NC,L2,PRINCE
24.090272563221387,C,L3,RECTANGLE
24.090272563221387,VC,L3,Piccolo
27.902056843842516,NC,L2,PRINCE
27.902056843842516,C,L3,RECTANGLE
27.902056843842516,VC,L3,Piccolo
28.68358332246993,NC,L2,PRINCE
28.68358332246993,C,L3,RECTANGLE
28.68358332246993,VC,L3,Piccolo
21.13086587624139,NC,L2,PRINCE
21.13086587624139,C,L3,RECTANGLE
21.13086587624139,VC,L3,Piccolo
28.860791390207986,NC,L2,PRINCE
28.860791390207986,C,L3,RECTANGLE
28.860791390207986,VC,L3,Piccolo
28.134443901591005,NC,L2,PRINCE
28.134443901591005,C,L3,RECTANGLE
28.134443901591005,VC,L3,Piccolo
22.093926136467406,NC,L2,PRINCE
22.093926136467406,C,L3,RECTANGLE
22.093926136467406,VC,L3,Piccolo
27.245402957889752,NC,L2,PRINCE
27.245402957889752,C,L3,RECTANGLE
27.245402957889752,VC,L3,Piccolo
22.973359617431022,NC,L2,PRINCE
22.973359617431022,C,L3,RECTANGLE
22.973359617431022,VC,L3,Piccolo
26.193962879073446,NC,L2,PRINCE
26.193962879073446,C,L3,RECTANGLE
26.193962879073446,VC,L3,Piccolo
20.681065011456848,NC,L2,PRINCE
20.681065011456848,C,L3,RECTANGLE
20.681065011456848,VC,L3,Piccolo
29.584786303783332,NC,L2,PRINCE
29.584786303783332,C,L3,RECTANGLE
29.584786303783332,VC,L3,Piccolo
29.91937172714953,NC,L2,PRINCE
29.91937172714953,C,L3,RECTANGLE
29.91937172714953,VC,L3,Piccolo
20.522681363088047,NC,L2,PRINCE
20.522681363088047,C,L3,RECTANGLE
20.522681363088047,VC,L3,Piccolo
23.170623712462877,NC,L2,PRINCE
23.170623712462877,C,L3,RECTANGLE
23.170623712462877,VC,L3,Piccolo
24.60998317595381,NC,L2,PRINCE
24.60998317595381,C,L3,RECTANGLE
24.60998317595381,VC,L3,Piccolo
26.210387901238303,NC,L2,PRINCE
26.210387901238303,C,L3,RECTANGLE
26.210387901238303,VC,L3,Piccolo
21.287634842423724,NC,L2,PRINCE
21.287634842423724,C,L3,RECTANGLE
21.287634842423724,VC,L3,Piccolo
22.7365220240207,NC,L2,PRINCE
22.7365220240207,C,L3,RECTANGLE
22.7365220240207,VC,L3,Piccolo
23.79305376110361,NC,L2,PRINCE
23.79305376110361,C,L3,RECTANGLE
23.79305376110361,VC,L3,Piccolo
29.223112898056996,NC,L2,PRINCE
29.223112898056996,C,L3,RECTANGLE
29.223112898056996,VC,L3,Piccolo
21.733444600148413,NC,L2,PRINCE
21.733444600148413,C,L3,RECTANGLE
21.733444600148413,VC,L3,Piccolo
29.815473985019878,NC,L2,PRINCE
29.815473985019878,C,L3,RECTANGLE
29.815473985019878,VC,L3,Piccolo
28.735052802077366,NC,L2,PRINCE
28.735052802077366,C,L3,RECTANGLE
28.735052802077366,VC,L3,Piccolo
24.38080529309529,NC,L2,PRINCE
24.38080529309529,C,L3,RECTANGLE
24.38080529309529,VC,L3,Piccolo
24.65118462253765,NC,L2,PRINCE
24.65118462253765,C,L3,RECTANGLE
24.65118462253765,VC,L3,Piccolo
21.49847217931317,NC,L2,PRINCE
21.49847217931317,C,L3,RECTANGLE
21.49847217931317,VC,L3,Piccolo
20.35009913722289,NC,L2,PRINCE
20.35009913722289,C,L3,RECTANGLE
20.35009913722289,VC,L3,Piccolo
24.86134439093468,NC,L2,PRINCE
24.86134439093468,C,L3,RECTANGLE
24.86134439093468,VC,L3,Piccolo
27.094565726947582,NC,L2,PRINCE
27.094565726947582,C,L3,RECTANGLE
27.094565726947582,VC,L3,Piccolo
20.809142470573555,NC,L2,PRINCE
20.809142470573555,C,L3,RECTANGLE
20.809142470573555,VC,L3,Piccolo
29.258405366535662,NC,L2,PRINCE
29.258405366535662,C,L3,RECTANGLE
29.258405366535662,VC,L3,Piccolo
29.659139667939023,NC,L2,PRINCE
29.659139667939023,C,L3,RECTANGLE
29.659139667939023,VC,L3,Piccolo
22.259470154224445,NC,L2,PRINCE
22.259470154224445,C,L3,RECTANGLE
22.259470154224445,VC,L3,Piccolo
25.100792390994275,NC,L2,PRINCE
25.100792390994275,C,L3,RECTANGLE
25.100792390994275,VC,L3,Piccolo
28.494682029606896,NC,L2,PRINCE
28.494682029606896,C,L3,RECTANGLE
28.494682029606896,VC,L3,Piccolo
23.69776816495005,NC,L2,PRINCE
23.69776816495005,C,L3,RECTANGLE
23.69776816495005,VC,L3,Piccolo
27.86034220591059,NC,L2,PRINCE
27.86034220591059,C,L3,RECTANGLE
27.86034220591059,VC,L3,Piccolo
24.624925331434497,NC,L2,PRINCE
24.624925331434497,C,L3,RECTANGLE
24.624925331434497,VC,L3,Piccolo
25.032998626332187,NC,L2,PRINCE
25.032998626332187,C,L3,RECTANGLE
25.032998626332187,VC,L3,Piccolo
20.862484284767035,NC,L2,PRINCE
20.862484284767035,C,L3,RECTANGLE
20.862484284767035,VC,L3,Piccolo
20.18888278499908,NC,L2,PRINCE
20.18888278499908,C,L3,RECTANGLE
20.18888278499908,VC,L3,Piccolo
28.91886622596313,NC,L2,PRINCE
28.91886622596313,C,L3,RECTANGLE
28.91886622596313,VC,L3,Piccolo
21.552238186881674,NC,L2,PRINCE
21.552238186881674,C,L3,RECTANGLE
21.552238186881674,VC,L3,Piccolo
21.860818133329555,NC,L2,PRINCE
21.860818133329555,C,L3,RECTANGLE
21.860818133329555,VC,L3,Piccolo
22.447187954155993,NC,L2,PRINCE
22.447187954155993,C,L3,RECTANGLE
22.447187954155993,VC,L3,Piccolo
29.886739182755107,NC,L2,PRINCE
29.886739182755107,C,L3,RECTANGLE
29.886739182755107,VC,L3,Piccolo
22.83664148631314,NC,L2,PRINCE
22.83664148631314,C,L3,RECTANGLE
22.83664148631314,VC,L3,Piccolo
29.96134953724741,NC,L2,PRINCE
