Residual_Energy (%),Application_Type,Security_Level,Algorithm
12.778392493904285,N,1,LBlock
12.778392493904285,C,2,LBlock
12.778392493904285,VC,3,RECTANGLE
11.705625759736538,N,1,LBlock
11.705625759736538,C,2,LBlock
11.705625759736538,VC,3,RECTANGLE
11.007968356171574,N,1,LBlock
11.007968356171574,C,2,LBlock
11.007968356171574,VC,3,RECTANGLE
13.232482781740877,N,1,LBlock
13.232482781740877,C,2,LBlock
13.232482781740877,VC,3,RECTANGLE
11.494197008638752,N,1,LBlock
11.494197008638752,C,2,LBlock
11.494197008638752,VC,3,RECTANGLE
16.339914229104707,N,1,LBlock
16.339914229104707,C,2,LBlock
16.339914229104707,VC,3,RECTANGLE
15.584237325936096,N,1,LBlock
15.584237325936096,C,2,LBlock
15.584237325936096,VC,3,RECTANGLE
16.4337096225155,N,1,LBlock
16.4337096225155,C,2,LBlock
16.4337096225155,VC,3,RECTANGLE
16.488825438521122,N,1,LBlock
16.488825438521122,C,2,LBlock
16.488825438521122,VC,3,RECTANGLE
11.283809582653316,N,1,LBlock
11.283809582653316,C,2,LBlock
11.283809582653316,VC,3,RECTANGLE
15.57528617425281,N,1,LBlock
15.57528617425281,C,2,LBlock
15.57528617425281,VC,3,RECTANGLE
16.664227699986554,N,1,LBlock
16.664227699986554,C,2,LBlock
16.664227699986554,VC,3,RECTANGLE
17.537776939558583,N,1,LBlock
17.537776939558583,C,2,LBlock
17.537776939558583,VC,3,RECTANGLE
17.09249436847791,N,1,LBlock
17.09249436847791,C,2,LBlock
17.09249436847791,VC,3,RECTANGLE
11.018943407402551,N,1,LBlock
11.018943407402551,C,2,LBlock
11.018943407402551,VC,3,RECTANGLE
16.405536283601798,N,1,LBlock
16.405536283601798,C,2,LBlock
16.405536283601798,VC,3,RECTANGLE
13.821537906702748,N,1,LBlock
13.821537906702748,C,2,LBlock
13.821537906702748,VC,3,RECTANGLE
12.420497945797758,N,1,LBlock
12.420497945797758,C,2,LBlock
12.420497945797758,VC,3,RECTANGLE
10.332274748353068,N,1,LBlock
10.332274748353068,C,2,LBlock
10.332274748353068,VC,3,RECTANGLE
16.576478882973788,N,1,LBlock
16.576478882973788,C,2,LBlock
16.576478882973788,VC,3,RECTANGLE
14.552811085420345,N,1,LBlock
14.552811085420345,C,2,LBlock
14.552811085420345,VC,3,RECTANGLE
19.114597911316068,N,1,LBlock
19.114597911316068,C,2,LBlock
19.114597911316068,VC,3,RECTANGLE
13.47085949707358,N,1,LBlock
13.47085949707358,C,2,LBlock
13.47085949707358,VC,3,RECTANGLE
13.804132046013855,N,1,LBlock
13.804132046013855,C,2,LBlock
13.804132046013855,VC,3,RECTANGLE
10.629922155137013,N,1,LBlock
10.629922155137013,C,2,LBlock
10.629922155137013,VC,3,RECTANGLE
19.64395550640759,N,1,LBlock
19.64395550640759,C,2,LBlock
19.64395550640759,VC,3,RECTANGLE
13.670634655561319,N,1,LBlock
13.670634655561319,C,2,LBlock
13.670634655561319,VC,3,RECTANGLE
11.029991781568693,N,1,LBlock
11.029991781568693,C,2,LBlock
11.029991781568693,VC,3,RECTANGLE
10.081872150905294,N,1,LBlock
10.081872150905294,C,2,LBlock
10.081872150905294,VC,3,RECTANGLE
15.179085334024318,N,1,LBlock
15.179085334024318,C,2,LBlock
15.179085334024318,VC,3,RECTANGLE
13.508906353723132,N,1,LBlock
13.508906353723132,C,2,LBlock
13.508906353723132,VC,3,RECTANGLE
19.122223726832352,N,1,LBlock
19.122223726832352,C,2,LBlock
19.122223726832352,VC,3,RECTANGLE
15.071321267525935,N,1,LBlock
15.071321267525935,C,2,LBlock
15.071321267525935,VC,3,RECTANGLE
14.307949236538564,N,1,LBlock
14.307949236538564,C,2,LBlock
14.307949236538564,VC,3,RECTANGLE
17.752670295906743,N,1,LBlock
17.752670295906743,C,2,LBlock
17.752670295906743,VC,3,RECTANGLE
10.594827247596967,N,1,LBlock
10.594827247596967,C,2,LBlock
10.594827247596967,VC,3,RECTANGLE
13.917506944892876,N,1,LBlock
13.917506944892876,C,2,LBlock
13.917506944892876,VC,3,RECTANGLE
10.003312392001234,N,1,LBlock
10.003312392001234,C,2,LBlock
10.003312392001234,VC,3,RECTANGLE
18.56498499611977,N,1,LBlock
18.56498499611977,C,2,LBlock
18.56498499611977,VC,3,RECTANGLE
17.131630800524345,N,1,LBlock
17.131630800524345,C,2,LBlock
17.131630800524345,VC,3,RECTANGLE
19.35720396404861,N,1,LBlock
19.35720396404861,C,2,LBlock
19.35720396404861,VC,3,RECTANGLE
10.910200342668292,N,1,LBlock
10.910200342668292,C,2,LBlock
10.910200342668292,VC,3,RECTANGLE
19.855000105497034,N,1,LBlock
19.855000105497034,C,2,LBlock
19.855000105497034,VC,3,RECTANGLE
13.443129067601514,N,1,LBlock
13.443129067601514,C,2,LBlock
13.443129067601514,VC,3,RECTANGLE
16.200794346087395,N,1,LBlock
16.200794346087395,C,2,LBlock
16.200794346087395,VC,3,RECTANGLE
14.276982432899262,N,1,LBlock
14.276982432899262,C,2,LBlock
14.276982432899262,VC,3,RECTANGLE
19.53245208375332,N,1,LBlock
19.53245208375332,C,2,LBlock
19.53245208375332,VC,3,RECTANGLE
17.89892211799764,N,1,LBlock
17.89892211799764,C,2,LBlock
17.89892211799764,VC,3,RECTANGLE
11.73682734643462,N,1,LBlock
11.73682734643462,C,2,LBlock
11.73682734643462,VC,3,RECTANGLE
10.473241269491327,N,1,LBlock
10.473241269491327,C,2,LBlock
10.473241269491327,VC,3,RECTANGLE
15.477207997912549,N,1,LBlock
15.477207997912549,C,2,LBlock
15.477207997912549,VC,3,RECTANGLE
12.397812661649626,N,1,LBlock
12.397812661649626,C,2,LBlock
12.397812661649626,VC,3,RECTANGLE
18.884318897848768,N,1,LBlock
18.884318897848768,C,2,LBlock
18.884318897848768,VC,3,RECTANGLE
10.430928621653335,N,1,LBlock
10.430928621653335,C,2,LBlock
10.430928621653335,VC,3,RECTANGLE
13.82037770298517,N,1,LBlock
13.82037770298517,C,2,LBlock
13.82037770298517,VC,3,RECTANGLE
14.878546821482846,N,1,LBlock
14.878546821482846,C,2,LBlock
14.878546821482846,VC,3,RECTANGLE
14.792578829384684,N,1,LBlock
14.792578829384684,C,2,LBlock
14.792578829384684,VC,3,RECTANGLE
12.593578572329596,N,1,LBlock
12.593578572329596,C,2,LBlock
12.593578572329596,VC,3,RECTANGLE
13.362334189237062,N,1,LBlock
13.362334189237062,C,2,LBlock
13.362334189237062,VC,3,RECTANGLE
18.968220014477783,N,1,LBlock
18.968220014477783,C,2,LBlock
18.968220014477783,VC,3,RECTANGLE
18.864276705604745,N,1,LBlock
18.864276705604745,C,2,LBlock
18.864276705604745,VC,3,RECTANGLE
19.786167585124772,N,1,LBlock
19.786167585124772,C,2,LBlock
19.786167585124772,VC,3,RECTANGLE
12.48038008336206,N,1,LBlock
12.48038008336206,C,2,LBlock
12.48038008336206,VC,3,RECTANGLE
16.43768328949516,N,1,LBlock
16.43768328949516,C,2,LBlock
16.43768328949516,VC,3,RECTANGLE
14.468937278175202,N,1,LBlock
14.468937278175202,C,2,LBlock
14.468937278175202,VC,3,RECTANGLE
17.52692006609908,N,1,LBlock
17.52692006609908,C,2,LBlock
17.52692006609908,VC,3,RECTANGLE
17.467454994406573,N,1,LBlock
17.467454994406573,C,2,LBlock
17.467454994406573,VC,3,RECTANGLE
11.061330700100864,N,1,LBlock
11.061330700100864,C,2,LBlock
11.061330700100864,VC,3,RECTANGLE
16.85936461196574,N,1,LBlock
16.85936461196574,C,2,LBlock
16.85936461196574,VC,3,RECTANGLE
16.84084064434049,N,1,LBlock
16.84084064434049,C,2,LBlock
16.84084064434049,VC,3,RECTANGLE
15.585478428784558,N,1,LBlock
15.585478428784558,C,2,LBlock
15.585478428784558,VC,3,RECTANGLE
11.36251628844609,N,1,LBlock
11.36251628844609,C,2,LBlock
11.36251628844609,VC,3,RECTANGLE
18.722841022417835,N,1,LBlock
18.722841022417835,C,2,LBlock
18.722841022417835,VC,3,RECTANGLE
13.719114909854396,N,1,LBlock
13.719114909854396,C,2,LBlock
13.719114909854396,VC,3,RECTANGLE
10.165946695447266,N,1,LBlock
10.165946695447266,C,2,LBlock
10.165946695447266,VC,3,RECTANGLE
17.100913615337667,N,1,LBlock
17.100913615337667,C,2,LBlock
17.100913615337667,VC,3,RECTANGLE
16.748407679654814,N,1,LBlock
16.748407679654814,C,2,LBlock
16.748407679654814,VC,3,RECTANGLE
10.114393967384764,N,1,LBlock
10.114393967384764,C,2,LBlock
10.114393967384764,VC,3,RECTANGLE
15.065417924483176,N,1,LBlock
15.065417924483176,C,2,LBlock
15.065417924483176,VC,3,RECTANGLE
16.487847043836556,N,1,LBlock
16.487847043836556,C,2,LBlock
16.487847043836556,VC,3,RECTANGLE
16.371543643907817,N,1,LBlock
16.371543643907817,C,2,LBlock
16.371543643907817,VC,3,RECTANGLE
10.60208184461191,N,1,LBlock
10.60208184461191,C,2,LBlock
10.60208184461191,VC,3,RECTANGLE
18.679374810173144,N,1,LBlock
18.679374810173144,C,2,LBlock
18.679374810173144,VC,3,RECTANGLE
14.601233928794048,N,1,LBlock
14.601233928794048,C,2,LBlock
14.601233928794048,VC,3,RECTANGLE
14.202471499220671,N,1,LBlock
14.202471499220671,C,2,LBlock
14.202471499220671,VC,3,RECTANGLE
18.4094958255461,N,1,LBlock
18.4094958255461,C,2,LBlock
18.4094958255461,VC,3,RECTANGLE
17.440097383414635,N,1,LBlock
17.440097383414635,C,2,LBlock
17.440097383414635,VC,3,RECTANGLE
12.802857163403175,N,1,LBlock
12.802857163403175,C,2,LBlock
12.802857163403175,VC,3,RECTANGLE
17.944517990351848,N,1,LBlock
17.944517990351848,C,2,LBlock
17.944517990351848,VC,3,RECTANGLE
17.58044041494294,N,1,LBlock
17.58044041494294,C,2,LBlock
17.58044041494294,VC,3,RECTANGLE
13.953975704192024,N,1,LBlock
13.953975704192024,C,2,LBlock
13.953975704192024,VC,3,RECTANGLE
19.108495371154554,N,1,LBlock
19.108495371154554,C,2,LBlock
19.108495371154554,VC,3,RECTANGLE
16.51826978668486,N,1,LBlock
16.51826978668486,C,2,LBlock
16.51826978668486,VC,3,RECTANGLE
13.296724899557379,N,1,LBlock
13.296724899557379,C,2,LBlock
13.296724899557379,VC,3,RECTANGLE
16.34659286864301,N,1,LBlock
16.34659286864301,C,2,LBlock
16.34659286864301,VC,3,RECTANGLE
13.670873799817866,N,1,LBlock
13.670873799817866,C,2,LBlock
13.670873799817866,VC,3,RECTANGLE
17.976987305754577,N,1,LBlock
17.976987305754577,C,2,LBlock
17.976987305754577,VC,3,RECTANGLE
18.493826894842556,N,1,LBlock
18.493826894842556,C,2,LBlock
18.493826894842556,VC,3,RECTANGLE
12.870392906513043,N,1,LBlock
12.870392906513043,C,2,LBlock
12.870392906513043,VC,3,RECTANGLE
16.46645370727842,N,1,LBlock
16.46645370727842,C,2,LBlock
16.46645370727842,VC,3,RECTANGLE
16.041538971170862,N,1,LBlock
16.041538971170862,C,2,LBlock
16.041538971170862,VC,3,RECTANGLE
14.145105495293564,N,1,LBlock
14.145105495293564,C,2,LBlock
14.145105495293564,VC,3,RECTANGLE
11.084767666814997,N,1,LBlock
11.084767666814997,C,2,LBlock
11.084767666814997,VC,3,RECTANGLE
12.548221977341765,N,1,LBlock
12.548221977341765,C,2,LBlock
12.548221977341765,VC,3,RECTANGLE
18.174209456011717,N,1,LBlock
18.174209456011717,C,2,LBlock
18.174209456011717,VC,3,RECTANGLE
18.863026481695456,N,1,LBlock
18.863026481695456,C,2,LBlock
18.863026481695456,VC,3,RECTANGLE
18.479018427959346,N,1,LBlock
18.479018427959346,C,2,LBlock
18.479018427959346,VC,3,RECTANGLE
15.553838682531612,N,1,LBlock
15.553838682531612,C,2,LBlock
15.553838682531612,VC,3,RECTANGLE
18.377525877798618,N,1,LBlock
18.377525877798618,C,2,LBlock
18.377525877798618,VC,3,RECTANGLE
12.652998752357899,N,1,LBlock
12.652998752357899,C,2,LBlock
12.652998752357899,VC,3,RECTANGLE
13.555894807194646,N,1,LBlock
13.555894807194646,C,2,LBlock
13.555894807194646,VC,3,RECTANGLE
13.335695398020654,N,1,LBlock
13.335695398020654,C,2,LBlock
13.335695398020654,VC,3,RECTANGLE
10.59610876633011,N,1,LBlock
10.59610876633011,C,2,LBlock
10.59610876633011,VC,3,RECTANGLE
12.296590167146242,N,1,LBlock
12.296590167146242,C,2,LBlock
12.296590167146242,VC,3,RECTANGLE
12.531197446042956,N,1,LBlock
12.531197446042956,C,2,LBlock
12.531197446042956,VC,3,RECTANGLE
14.056293437674885,N,1,LBlock
14.056293437674885,C,2,LBlock
14.056293437674885,VC,3,RECTANGLE
19.75602823831585,N,1,LBlock
19.75602823831585,C,2,LBlock
19.75602823831585,VC,3,RECTANGLE
10.125947240281429,N,1,LBlock
10.125947240281429,C,2,LBlock
10.125947240281429,VC,3,RECTANGLE
10.965351716115272,N,1,LBlock
10.965351716115272,C,2,LBlock
10.965351716115272,VC,3,RECTANGLE
16.340107017786345,N,1,LBlock
16.340107017786345,C,2,LBlock
16.340107017786345,VC,3,RECTANGLE
18.76379819009337,N,1,LBlock
18.76379819009337,C,2,LBlock
18.76379819009337,VC,3,RECTANGLE
10.487461856415754,N,1,LBlock
10.487461856415754,C,2,LBlock
10.487461856415754,VC,3,RECTANGLE
14.614136877512127,N,1,LBlock
14.614136877512127,C,2,LBlock
14.614136877512127,VC,3,RECTANGLE
11.799046420261513,N,1,LBlock
11.799046420261513,C,2,LBlock
11.799046420261513,VC,3,RECTANGLE
14.990908869735634,N,1,LBlock
14.990908869735634,C,2,LBlock
14.990908869735634,VC,3,RECTANGLE
10.056514645508333,N,1,LBlock
10.056514645508333,C,2,LBlock
10.056514645508333,VC,3,RECTANGLE
11.999693508464453,N,1,LBlock
11.999693508464453,C,2,LBlock
11.999693508464453,VC,3,RECTANGLE
15.985474586754645,N,1,LBlock
15.985474586754645,C,2,LBlock
15.985474586754645,VC,3,RECTANGLE
14.23732644868978,N,1,LBlock
14.23732644868978,C,2,LBlock
14.23732644868978,VC,3,RECTANGLE
10.627615428664516,N,1,LBlock
10.627615428664516,C,2,LBlock
10.627615428664516,VC,3,RECTANGLE
14.697958099807083,N,1,LBlock
14.697958099807083,C,2,LBlock
14.697958099807083,VC,3,RECTANGLE
18.62786569509919,N,1,LBlock
18.62786569509919,C,2,LBlock
18.62786569509919,VC,3,RECTANGLE
16.865876253948574,N,1,LBlock
16.865876253948574,C,2,LBlock
16.865876253948574,VC,3,RECTANGLE
15.846827950017717,N,1,LBlock
15.846827950017717,C,2,LBlock
15.846827950017717,VC,3,RECTANGLE
11.220941041579666,N,1,LBlock
11.220941041579666,C,2,LBlock
11.220941041579666,VC,3,RECTANGLE
11.854199854309657,N,1,LBlock
11.854199854309657,C,2,LBlock
11.854199854309657,VC,3,RECTANGLE
18.76945698188365,N,1,LBlock
18.76945698188365,C,2,LBlock
18.76945698188365,VC,3,RECTANGLE
11.621822518573488,N,1,LBlock
11.621822518573488,C,2,LBlock
11.621822518573488,VC,3,RECTANGLE
17.677268577621316,N,1,LBlock
17.677268577621316,C,2,LBlock
17.677268577621316,VC,3,RECTANGLE
19.860813628442514,N,1,LBlock
19.860813628442514,C,2,LBlock
19.860813628442514,VC,3,RECTANGLE
19.15046524285327,N,1,LBlock
19.15046524285327,C,2,LBlock
19.15046524285327,VC,3,RECTANGLE
17.717806243078293,N,1,LBlock
17.717806243078293,C,2,LBlock
17.717806243078293,VC,3,RECTANGLE
18.208509240539797,N,1,LBlock
18.208509240539797,C,2,LBlock
18.208509240539797,VC,3,RECTANGLE
15.801069013141255,N,1,LBlock
15.801069013141255,C,2,LBlock
15.801069013141255,VC,3,RECTANGLE
11.251064376227806,N,1,LBlock
11.251064376227806,C,2,LBlock
11.251064376227806,VC,3,RECTANGLE
13.423407834377208,N,1,LBlock
13.423407834377208,C,2,LBlock
13.423407834377208,VC,3,RECTANGLE
18.407801778892384,N,1,LBlock
18.407801778892384,C,2,LBlock
18.407801778892384,VC,3,RECTANGLE
18.513287198362644,N,1,LBlock
18.513287198362644,C,2,LBlock
18.513287198362644,VC,3,RECTANGLE
16.416701706890006,N,1,LBlock
16.416701706890006,C,2,LBlock
16.416701706890006,VC,3,RECTANGLE
14.794190164342535,N,1,LBlock
14.794190164342535,C,2,LBlock
14.794190164342535,VC,3,RECTANGLE
10.299929518161552,N,1,LBlock
10.299929518161552,C,2,LBlock
10.299929518161552,VC,3,RECTANGLE
14.560422707007529,N,1,LBlock
14.560422707007529,C,2,LBlock
14.560422707007529,VC,3,RECTANGLE
12.440115403392642,N,1,LBlock
12.440115403392642,C,2,LBlock
12.440115403392642,VC,3,RECTANGLE
13.115493627505526,N,1,LBlock
13.115493627505526,C,2,LBlock
13.115493627505526,VC,3,RECTANGLE
10.317296837592936,N,1,LBlock
10.317296837592936,C,2,LBlock
10.317296837592936,VC,3,RECTANGLE
13.266439188804652,N,1,LBlock
13.266439188804652,C,2,LBlock
13.266439188804652,VC,3,RECTANGLE
15.28671777636552,N,1,LBlock
15.28671777636552,C,2,LBlock
15.28671777636552,VC,3,RECTANGLE
14.877823230909696,N,1,LBlock
14.877823230909696,C,2,LBlock
14.877823230909696,VC,3,RECTANGLE
14.66664311313635,N,1,LBlock
14.66664311313635,C,2,LBlock
14.66664311313635,VC,3,RECTANGLE
11.555740132404209,N,1,LBlock
11.555740132404209,C,2,LBlock
11.555740132404209,VC,3,RECTANGLE
13.346683776014197,N,1,LBlock
13.346683776014197,C,2,LBlock
13.346683776014197,VC,3,RECTANGLE
14.972683007429477,N,1,LBlock
14.972683007429477,C,2,LBlock
14.972683007429477,VC,3,RECTANGLE
16.606471028940454,N,1,LBlock
16.606471028940454,C,2,LBlock
16.606471028940454,VC,3,RECTANGLE
17.114651903478766,N,1,LBlock
17.114651903478766,C,2,LBlock
17.114651903478766,VC,3,RECTANGLE
19.749892911449223,N,1,LBlock
19.749892911449223,C,2,LBlock
19.749892911449223,VC,3,RECTANGLE
17.29804590965765,N,1,LBlock
17.29804590965765,C,2,LBlock
17.29804590965765,VC,3,RECTANGLE
11.261515944925826,N,1,LBlock
11.261515944925826,C,2,LBlock
11.261515944925826,VC,3,RECTANGLE
19.912091051554786,N,1,LBlock
19.912091051554786,C,2,LBlock
19.912091051554786,VC,3,RECTANGLE
12.237783134258239,N,1,LBlock
12.237783134258239,C,2,LBlock
12.237783134258239,VC,3,RECTANGLE
16.902650855256987,N,1,LBlock
16.902650855256987,C,2,LBlock
16.902650855256987,VC,3,RECTANGLE
19.571292731564224,N,1,LBlock
19.571292731564224,C,2,LBlock
19.571292731564224,VC,3,RECTANGLE
10.548665354498965,N,1,LBlock
10.548665354498965,C,2,LBlock
10.548665354498965,VC,3,RECTANGLE
14.773931060424477,N,1,LBlock
14.773931060424477,C,2,LBlock
14.773931060424477,VC,3,RECTANGLE
17.897432640711276,N,1,LBlock
17.897432640711276,C,2,LBlock
17.897432640711276,VC,3,RECTANGLE
13.029025875132227,N,1,LBlock
13.029025875132227,C,2,LBlock
13.029025875132227,VC,3,RECTANGLE
17.460138967393057,N,1,LBlock
17.460138967393057,C,2,LBlock
17.460138967393057,VC,3,RECTANGLE
19.187313539180327,N,1,LBlock
19.187313539180327,C,2,LBlock
19.187313539180327,VC,3,RECTANGLE
11.771514522041075,N,1,LBlock
11.771514522041075,C,2,LBlock
11.771514522041075,VC,3,RECTANGLE
16.985975860394504,N,1,LBlock
16.985975860394504,C,2,LBlock
16.985975860394504,VC,3,RECTANGLE
12.846964772925762,N,1,LBlock
12.846964772925762,C,2,LBlock
12.846964772925762,VC,3,RECTANGLE
12.62388399786047,N,1,LBlock
12.62388399786047,C,2,LBlock
12.62388399786047,VC,3,RECTANGLE
19.457632156643168,N,1,LBlock
19.457632156643168,C,2,LBlock
19.457632156643168,VC,3,RECTANGLE
10.95823409518761,N,1,LBlock
10.95823409518761,C,2,LBlock
10.95823409518761,VC,3,RECTANGLE
14.39813884793816,N,1,LBlock
14.39813884793816,C,2,LBlock
14.39813884793816,VC,3,RECTANGLE
10.094003340542244,N,1,LBlock
10.094003340542244,C,2,LBlock
10.094003340542244,VC,3,RECTANGLE
15.000216714137252,N,1,LBlock
15.000216714137252,C,2,LBlock
15.000216714137252,VC,3,RECTANGLE
19.174952766102106,N,1,LBlock
19.174952766102106,C,2,LBlock
19.174952766102106,VC,3,RECTANGLE
19.892703185600034,N,1,LBlock
19.892703185600034,C,2,LBlock
19.892703185600034,VC,3,RECTANGLE
16.167127348557386,N,1,LBlock
16.167127348557386,C,2,LBlock
16.167127348557386,VC,3,RECTANGLE
17.443334828267822,N,1,LBlock
17.443334828267822,C,2,LBlock
17.443334828267822,VC,3,RECTANGLE
15.378737432862518,N,1,LBlock
15.378737432862518,C,2,LBlock
15.378737432862518,VC,3,RECTANGLE
16.613732908380435,N,1,LBlock
16.613732908380435,C,2,LBlock
16.613732908380435,VC,3,RECTANGLE
12.532375473530088,N,1,LBlock
12.532375473530088,C,2,LBlock
12.532375473530088,VC,3,RECTANGLE
14.376994533474685,N,1,LBlock
14.376994533474685,C,2,LBlock
14.376994533474685,VC,3,RECTANGLE
18.14372748754195,N,1,LBlock
18.14372748754195,C,2,LBlock
18.14372748754195,VC,3,RECTANGLE
15.868996647751306,N,1,LBlock
15.868996647751306,C,2,LBlock
15.868996647751306,VC,3,RECTANGLE
17.503205193138523,N,1,LBlock
17.503205193138523,C,2,LBlock
17.503205193138523,VC,3,RECTANGLE
17.474306918567002,N,1,LBlock
17.474306918567002,C,2,LBlock
17.474306918567002,VC,3,RECTANGLE
10.204044477653294,N,1,LBlock
10.204044477653294,C,2,LBlock
10.204044477653294,VC,3,RECTANGLE
10.232130374041926,N,1,LBlock
10.232130374041926,C,2,LBlock
10.232130374041926,VC,3,RECTANGLE
16.79059340390882,N,1,LBlock
16.79059340390882,C,2,LBlock
16.79059340390882,VC,3,RECTANGLE
16.950078663777653,N,1,LBlock
16.950078663777653,C,2,LBlock
16.950078663777653,VC,3,RECTANGLE
16.093029959742157,N,1,LBlock
16.093029959742157,C,2,LBlock
16.093029959742157,VC,3,RECTANGLE
17.03555125874871,N,1,LBlock
17.03555125874871,C,2,LBlock
17.03555125874871,VC,3,RECTANGLE
10.51242544874777,N,1,LBlock
10.51242544874777,C,2,LBlock
10.51242544874777,VC,3,RECTANGLE
13.471896365618335,N,1,LBlock
13.471896365618335,C,2,LBlock
13.471896365618335,VC,3,RECTANGLE
14.081657453107283,N,1,LBlock
14.081657453107283,C,2,LBlock
14.081657453107283,VC,3,RECTANGLE
16.737018955895344,N,1,LBlock
16.737018955895344,C,2,LBlock
16.737018955895344,VC,3,RECTANGLE
17.547348030029784,N,1,LBlock
17.547348030029784,C,2,LBlock
17.547348030029784,VC,3,RECTANGLE
19.247070560188654,N,1,LBlock
19.247070560188654,C,2,LBlock
19.247070560188654,VC,3,RECTANGLE
18.36483415289578,N,1,LBlock
18.36483415289578,C,2,LBlock
18.36483415289578,VC,3,RECTANGLE
19.70518066006975,N,1,LBlock
19.70518066006975,C,2,LBlock
19.70518066006975,VC,3,RECTANGLE
10.722713422804903,N,1,LBlock
10.722713422804903,C,2,LBlock
10.722713422804903,VC,3,RECTANGLE
15.402409958423611,N,1,LBlock
15.402409958423611,C,2,LBlock
15.402409958423611,VC,3,RECTANGLE
19.584236934674564,N,1,LBlock
19.584236934674564,C,2,LBlock
19.584236934674564,VC,3,RECTANGLE
11.117177436965891,N,1,LBlock
11.117177436965891,C,2,LBlock
11.117177436965891,VC,3,RECTANGLE
19.513792125382746,N,1,LBlock
19.513792125382746,C,2,LBlock
19.513792125382746,VC,3,RECTANGLE
13.0131112243414,N,1,LBlock
13.0131112243414,C,2,LBlock
13.0131112243414,VC,3,RECTANGLE
18.92734172166793,N,1,LBlock
18.92734172166793,C,2,LBlock
18.92734172166793,VC,3,RECTANGLE
14.212305808726699,N,1,LBlock
14.212305808726699,C,2,LBlock
14.212305808726699,VC,3,RECTANGLE
19.83855576913773,N,1,LBlock
19.83855576913773,C,2,LBlock
19.83855576913773,VC,3,RECTANGLE
13.970689910097132,N,1,LBlock
13.970689910097132,C,2,LBlock
13.970689910097132,VC,3,RECTANGLE
13.865438881694965,N,1,LBlock
13.865438881694965,C,2,LBlock
13.865438881694965,VC,3,RECTANGLE
15.02864500994699,N,1,LBlock
15.02864500994699,C,2,LBlock
15.02864500994699,VC,3,RECTANGLE
10.989557242808562,N,1,LBlock
10.989557242808562,C,2,LBlock
10.989557242808562,VC,3,RECTANGLE
16.45633381072713,N,1,LBlock
16.45633381072713,C,2,LBlock
16.45633381072713,VC,3,RECTANGLE
17.24437312933923,N,1,LBlock
17.24437312933923,C,2,LBlock
17.24437312933923,VC,3,RECTANGLE
18.338297600356327,N,1,LBlock
18.338297600356327,C,2,LBlock
18.338297600356327,VC,3,RECTANGLE
14.771028417173277,N,1,LBlock
14.771028417173277,C,2,LBlock
14.771028417173277,VC,3,RECTANGLE
10.002568547525618,N,1,LBlock
10.002568547525618,C,2,LBlock
10.002568547525618,VC,3,RECTANGLE
13.28630342013292,N,1,LBlock
13.28630342013292,C,2,LBlock
13.28630342013292,VC,3,RECTANGLE
13.172370147072021,N,1,LBlock
13.172370147072021,C,2,LBlock
13.172370147072021,VC,3,RECTANGLE
16.867538314418276,N,1,LBlock
16.867538314418276,C,2,LBlock
16.867538314418276,VC,3,RECTANGLE
10.12053166930538,N,1,LBlock
10.12053166930538,C,2,LBlock
10.12053166930538,VC,3,RECTANGLE
17.405829663889804,N,1,LBlock
17.405829663889804,C,2,LBlock
17.405829663889804,VC,3,RECTANGLE
13.997270650781044,N,1,LBlock
13.997270650781044,C,2,LBlock
13.997270650781044,VC,3,RECTANGLE
14.6988795045897,N,1,LBlock
14.6988795045897,C,2,LBlock
14.6988795045897,VC,3,RECTANGLE
12.306610801062723,N,1,LBlock
12.306610801062723,C,2,LBlock
12.306610801062723,VC,3,RECTANGLE
11.33056193005984,N,1,LBlock
11.33056193005984,C,2,LBlock
11.33056193005984,VC,3,RECTANGLE
11.295379938376321,N,1,LBlock
11.295379938376321,C,2,LBlock
11.295379938376321,VC,3,RECTANGLE
12.677943058798267,N,1,LBlock
12.677943058798267,C,2,LBlock
12.677943058798267,VC,3,RECTANGLE
11.64301893476965,N,1,LBlock
11.64301893476965,C,2,LBlock
11.64301893476965,VC,3,RECTANGLE
17.46997554028841,N,1,LBlock
17.46997554028841,C,2,LBlock
17.46997554028841,VC,3,RECTANGLE
18.073069084567088,N,1,LBlock
18.073069084567088,C,2,LBlock
18.073069084567088,VC,3,RECTANGLE
10.437245108360075,N,1,LBlock
10.437245108360075,C,2,LBlock
10.437245108360075,VC,3,RECTANGLE
15.40719897989634,N,1,LBlock
15.40719897989634,C,2,LBlock
15.40719897989634,VC,3,RECTANGLE
10.289112447710208,N,1,LBlock
10.289112447710208,C,2,LBlock
10.289112447710208,VC,3,RECTANGLE
14.989123162170875,N,1,LBlock
14.989123162170875,C,2,LBlock
14.989123162170875,VC,3,RECTANGLE
19.772511598706444,N,1,LBlock
19.772511598706444,C,2,LBlock
19.772511598706444,VC,3,RECTANGLE
19.609125462667432,N,1,LBlock
19.609125462667432,C,2,LBlock
19.609125462667432,VC,3,RECTANGLE
19.067515879548523,N,1,LBlock
19.067515879548523,C,2,LBlock
19.067515879548523,VC,3,RECTANGLE
14.187980808828211,N,1,LBlock
14.187980808828211,C,2,LBlock
14.187980808828211,VC,3,RECTANGLE
17.251364698425835,N,1,LBlock
17.251364698425835,C,2,LBlock
17.251364698425835,VC,3,RECTANGLE
17.478989790520778,N,1,LBlock
17.478989790520778,C,2,LBlock
17.478989790520778,VC,3,RECTANGLE
